Episode 188	Average Score: -103.64 	steps: 33711.00
Episode 189	Average Score: -102.87 	steps: 34003.00
Episode 190	Average Score: -102.47 	steps: 34143.00
Episode 191	Average Score: -101.25 	steps: 34284.00
Episode 192	Average Score: -101.01 	steps: 34501.00
Episode 193	Average Score: -100.92 	steps: 34793.00
Episode 194	Average Score: -99.78 	steps: 35793.00
Episode 195	Average Score: -99.32 	steps: 35907.00
Episode 196	Average Score: -96.62 	steps: 36081.00
Episode 197	Average Score: -96.49 	steps: 36206.00
Episode 198	Average Score: -95.64 	steps: 36483.00
Episode 199	Average Score: -96.49 	steps: 36811.00
Episode 200	Average Score: -96.41 	steps: 37153.00
Episode 200	Average Score: -96.41 	steps: 37153.00

Episode 201	Average Score: -95.12 	steps: 37455.00
Episode 202	Average Score: -92.10 	steps: 38323.00
Episode 203	Average Score: -91.59 	steps: 38483.00
Episode 204	Average Score: -91.03 	steps: 39483.00
Episode 205	Average Score: -90.83 	steps: 39601.00
Episode 206	Average Score: -89.96 	steps: 39859.00
Episode 207	Average Score: -89.74 	steps: 40039.00
Episode 208	Average Score: -90.35 	steps: 40213.00
Episode 209	Average Score: -90.65 	steps: 40353.00
Episode 210	Average Score: -88.26 	steps: 41353.00
Episode 211	Average Score: -87.27 	steps: 42353.00
Episode 212	Average Score: -85.28 	steps: 42519.00
Episode 213	Average Score: -85.08 	steps: 42765.00
Episode 214	Average Score: -83.21 	steps: 42980.00
Episode 215	Average Score: -84.91 	steps: 43954.00
Episode 216	Average Score: -83.96 	steps: 44954.00
Episode 217	Average Score: -83.06 	steps: 45131.00
Episode 218	Average Score: -83.40 	steps: 46131.00
Episode 219	Average Score: -82.37 	steps: 47131.00
Episode 220	Average Score: -81.50 	steps: 48131.00
Episode 221	Average Score: -80.16 	steps: 48292.00
Episode 222	Average Score: -78.15 	steps: 49292.00
Episode 223	Average Score: -79.27 	steps: 49504.00
Episode 224	Average Score: -77.59 	steps: 50504.00
Episode 225	Average Score: -79.49 	steps: 50743.00
Episode 226	Average Score: -78.88 	steps: 51743.00
Episode 227	Average Score: -77.87 	steps: 51961.00
Episode 228	Average Score: -77.29 	steps: 52100.00
Episode 229	Average Score: -77.64 	steps: 53019.00
Episode 230	Average Score: -76.28 	steps: 54019.00
Episode 231	Average Score: -73.76 	steps: 55019.00
Episode 232	Average Score: -71.58 	steps: 56019.00
Episode 233	Average Score: -70.20 	steps: 57019.00
Episode 234	Average Score: -70.48 	steps: 57135.00
Episode 235	Average Score: -68.51 	steps: 58135.00
Episode 236	Average Score: -67.46 	steps: 59135.00
Episode 237	Average Score: -63.61 	steps: 60000.00
Episode 238	Average Score: -60.68 	steps: 61000.00
Episode 239	Average Score: -60.18 	steps: 61124.00
Episode 240	Average Score: -58.73 	steps: 61244.00
Episode 241	Average Score: -57.39 	steps: 62244.00
Episode 242	Average Score: -57.98 	steps: 63244.00
Episode 243	Average Score: -56.82 	steps: 63516.00
Episode 244	Average Score: -56.27 	steps: 64516.00
Episode 245	Average Score: -55.58 	steps: 64798.00
Episode 246	Average Score: -55.66 	steps: 65587.00
Episode 247	Average Score: -54.90 	steps: 66587.00
Episode 248	Average Score: -54.57 	steps: 66873.00
Episode 249	Average Score: -53.52 	steps: 67873.00
Episode 250	Average Score: -52.10 	steps: 68873.00
Episode 251	Average Score: -51.46 	steps: 69873.00
Episode 252	Average Score: -51.08 	steps: 70873.00
Episode 253	Average Score: -49.32 	steps: 71077.00
Episode 254	Average Score: -49.30 	steps: 72077.00
Episode 255	Average Score: -48.68 	steps: 73077.00
Episode 256	Average Score: -47.86 	steps: 74077.00
Episode 257	Average Score: -47.17 	steps: 75077.00
Episode 258	Average Score: -46.12 	steps: 76077.00
Episode 259	Average Score: -45.53 	steps: 77077.00
Episode 260	Average Score: -45.23 	steps: 78077.00
Episode 261	Average Score: -43.18 	steps: 79077.00
Episode 262	Average Score: -43.04 	steps: 80077.00
Episode 263	Average Score: -42.24 	steps: 81077.00
Episode 264	Average Score: -41.56 	steps: 82077.00
Episode 265	Average Score: -41.64 	steps: 83077.00
Episode 266	Average Score: -38.85 	steps: 83980.00
Episode 267	Average Score: -39.08 	steps: 84980.00
Episode 268	Average Score: -39.48 	steps: 85980.00
Episode 269	Average Score: -39.69 	steps: 86980.00
Episode 270	Average Score: -40.22 	steps: 87485.00
